"","GeneID","Length"
"7469","Bger_07646",831
"7470","Bger_07647",15366
"7471","Bger_07649",857
"7472","Bger_07648",7690
"7473","Bger_07652",19103
"7474","Bger_07653",285
"7475","Bger_07651",2153
"7476","Bger_07656",23000
"7477","Bger_07650",160661
"7478","Bger_07655",5407
"7479","Bger_07657",13421
"7480","Bger_07666",9564
"7481","Bger_07654",19409
"7482","Bger_07663",32781
"7483","Bger_07659",74895
"7484","Bger_07658",8835
"7485","Bger_07660",7874
"7486","Bger_07661",1952
"7487","Bger_07662",89779
"7488","Bger_07664",19282
"7489","Bger_07665",57570
"7490","Bger_26245",393
"7491","Bger_26246",324
"7492","Bger_26249",1443
"7493","Bger_26248",306
"7494","Bger_26247",14296
"7495","Bger_26244",507
"7496","Bger_26243",2191
"7497","Bger_28319",391
"7498","Bger_27625",73673
"7499","Bger_28146",192
"7500","Bger_28147",192
"7501","Bger_18102",77766
"7502","Bger_18103",15202
"7503","Bger_18107",16712
"7504","Bger_18104",28754
"7505","Bger_18109",17759
"7506","Bger_18108",29813
"7507","Bger_18105",11648
"7508","Bger_18106",24820
"7509","Bger_28348",1360
"7510","Bger_28058",26732
"7511","Bger_28347",6802
"7512","Bger_26662",282
"7513","Bger_26661",86775
"7514","Bger_26663",161208
"7515","Bger_15514",249
"7516","Bger_15515",6521
"7517","Bger_15520",438
"7518","Bger_15521",54135
"7519","Bger_15516",30990
"7520","Bger_15517",23070
"7521","Bger_15519",10123
"7522","Bger_15523",360
"7523","Bger_15518",591
"7524","Bger_15527",37307
"7525","Bger_15526",255
"7526","Bger_15525",34685
"7527","Bger_15524",454
"7528","Bger_15528",37302
"7529","Bger_15529",386
"7530","Bger_15522",14380
"7531","Bger_15530",49089
"7532","Bger_21592",25777
"7533","Bger_21590",54765
"7534","Bger_21594",1198
"7535","Bger_21589",246
"7536","Bger_21591",26110
"7537","Bger_21593",1589
"7538","Bger_21595",21206
"7539","Bger_21596",31630
"7540","Bger_18806",802
"7541","Bger_18807",346
"7542","Bger_18811",690
"7543","Bger_18812",261
"7544","Bger_18808",234
"7545","Bger_18813",437
"7546","Bger_18809",11108
"7547","Bger_18814",19844
"7548","Bger_18810",1394
"7549","Bger_18819",53731
"7550","Bger_18816",1864
"7551","Bger_18817",171
"7552","Bger_18822",12758
"7553","Bger_18821",579
"7554","Bger_18820",1035
"7555","Bger_18815",6340
"7556","Bger_18818",41417
"7557","Bger_18790",1680
"7558","Bger_18791",411
"7559","Bger_18792",1752
"7560","Bger_18793",117438
"7561","Bger_18794",723
"7562","Bger_18800",29562
"7563","Bger_18799",26131
"7564","Bger_18795",919
"7565","Bger_18801",40440
"7566","Bger_18797",58740
"7567","Bger_18798",20606
"7568","Bger_18802",2979
"7569","Bger_18796",294
"7570","Bger_26564",70670
"7571","Bger_23859",61738
"7572","Bger_23860",829
"7573","Bger_23858",12828
"7574","Bger_23861",339
"7575","Bger_23862",1433
"7576","Bger_23866",624
"7577","Bger_23865",285
"7578","Bger_23863",11938
"7579","Bger_23864",1201
"7580","Bger_27371",51836
"7581","Bger_21996",375
"7582","Bger_21997",62300
"7583","Bger_22000",300
"7584","Bger_21999",240
"7585","Bger_22001",90192
"7586","Bger_22003",22635
"7587","Bger_22002",946
"7588","Bger_21995",96066
"7589","Bger_21998",25040
"7590","Bger_23394",147805
"7591","Bger_23398",5887
"7592","Bger_23395",559
"7593","Bger_23397",46728
"7594","Bger_23396",273
"7595","Bger_24171",44668
"7596","Bger_24170",12138
"7597","Bger_24173",30410
"7598","Bger_24172",225
"7599","Bger_28203",552
"7600","Bger_28202",552
"7601","Bger_28471",174
"7602","Bger_22340",2404
"7603","Bger_22339",1388
"7604","Bger_22338",1444
"7605","Bger_22337",1635
"7606","Bger_22336",2109
"7607","Bger_22334",174
"7608","Bger_22335",313657
"7609","Bger_25315",8415
"7610","Bger_25316",12635
"7611","Bger_25314",16478
"7612","Bger_27176",72385
"7613","Bger_22131",42231
"7614","Bger_22133",57067
"7615","Bger_22132",100458
"7616","Bger_22135",75394
"7617","Bger_22136",2170
"7618","Bger_22139",4228
"7619","Bger_22134",555
"7620","Bger_22137",1512
"7621","Bger_22138",87833
"7622","Bger_22079",8896
"7623","Bger_22078",27092
"7624","Bger_22076",7368
"7625","Bger_22074",1476
"7626","Bger_22072",13685
"7627","Bger_22075",3166
"7628","Bger_22073",521
"7629","Bger_22077",139497
"7630","Bger_17549",292
"7631","Bger_17550",5381
"7632","Bger_17551",27668
"7633","Bger_17552",63449
"7634","Bger_17548",83247
"7635","Bger_17558",40699
"7636","Bger_17556",19684
"7637","Bger_17557",28324
"7638","Bger_17560",7493
"7639","Bger_17554",4338
"7640","Bger_17559",1003
"7641","Bger_17561",489
"7642","Bger_17553",249
"7643","Bger_17555",1008
"7644","Bger_20837",166774
"7645","Bger_20838",476
"7646","Bger_20839",12273
"7647","Bger_20840",481
"7648","Bger_20841",297
"7649","Bger_20842",38701
"7650","Bger_20843",11678
"7651","Bger_20844",26590
"7652","Bger_20847",297
"7653","Bger_20845",192
"7654","Bger_20846",406
"7655","Bger_20849",12290
"7656","Bger_20848",35532
"7657","Bger_28222",228
"7658","Bger_24971",45626
"7659","Bger_24972",21542
"7660","Bger_24974",430
"7661","Bger_24973",208
"7662","Bger_24975",16542
"7663","Bger_24976",6421
"7664","Bger_26290",198
"7665","Bger_26286",405
"7666","Bger_26289",8202
"7667","Bger_26288",603
"7668","Bger_26287",201
"7669","Bger_26291",27949
"7670","Bger_27583",344
"7671","Bger_27584",3495
"7672","Bger_25788",45700
"7673","Bger_25789",414
"7674","Bger_25787",400
"7675","Bger_22346",7099
"7676","Bger_22347",11571
"7677","Bger_22348",982
"7678","Bger_22349",825
"7679","Bger_22354",312
"7680","Bger_22352",9064
"7681","Bger_22351",7330
"7682","Bger_22353",3248
"7683","Bger_22355",17218
"7684","Bger_22350",3834
"7685","Bger_22356",49117
"7686","Bger_26700",50543
"7687","Bger_26238",378
"7688","Bger_26239",189
"7689","Bger_26241",1654
"7690","Bger_26240",46938
"7691","Bger_26242",40523
"7692","Bger_28371",330
"7693","Bger_26295",38916
"7694","Bger_26294",222
"7695","Bger_26296",64028
"7696","Bger_26297",218
"7697","Bger_16430",646
"7698","Bger_16432",576
"7699","Bger_16433",71485
"7700","Bger_16435",196080
"7701","Bger_16437",285
"7702","Bger_16434",86213
"7703","Bger_16431",852
"7704","Bger_16436",28444
"7705","Bger_16438",5557
"7706","Bger_16439",12557
"7707","Bger_16440",786
"7708","Bger_16442",330
"7709","Bger_16447",912
"7710","Bger_16446",569
"7711","Bger_16445",234
"7712","Bger_16441",22693
"7713","Bger_16443",186
"7714","Bger_16448",285
"7715","Bger_16444",22993
"7716","Bger_23978",35548
"7717","Bger_23975",5053
"7718","Bger_23977",17059
"7719","Bger_23976",70641
"7720","Bger_15407",5564
"7721","Bger_15408",1688
"7722","Bger_15409",879
"7723","Bger_15413",39584
"7724","Bger_15411",249
"7725","Bger_15410",7628
"7726","Bger_15412",1326
"7727","Bger_15414",3972
"7728","Bger_15415",375
"7729","Bger_15416",24359
"7730","Bger_15417",43845
"7731","Bger_15418",16162
"7732","Bger_15421",30557
"7733","Bger_15419",7630
"7734","Bger_15422",4749
"7735","Bger_15420",52029
"7736","Bger_21114",2892
"7737","Bger_21115",82982
"7738","Bger_21118",20579
"7739","Bger_21116",468
"7740","Bger_21117",31215
"7741","Bger_21122",5371
"7742","Bger_21119",16342
"7743","Bger_21121",7535
"7744","Bger_21120",9443
"7745","Bger_21113",6166
"7746","Bger_25345",39283
"7747","Bger_25346",491
"7748","Bger_25347",435
"7749","Bger_25348",56163
"7750","Bger_25349",34978
"7751","Bger_26095",83293
"7752","Bger_26096",23639
"7753","Bger_25542",64433
"7754","Bger_25543",4496
"7755","Bger_25544",21888
"7756","Bger_22125",3631
"7757","Bger_22124",13379
"7758","Bger_22121",15718
"7759","Bger_22122",635
"7760","Bger_22128",22750
"7761","Bger_22126",738
"7762","Bger_22129",6278
"7763","Bger_22127",1128
"7764","Bger_22130",201
"7765","Bger_22123",201
"7766","Bger_22120",74943
"7767","Bger_26737",5923
"7768","Bger_26736",16601
"7769","Bger_26739",204
"7770","Bger_26738",544
"7771","Bger_24219",520
"7772","Bger_24221",219
"7773","Bger_24222",924
"7774","Bger_24223",712
"7775","Bger_24220",15182
"7776","Bger_24224",4177
"7777","Bger_24226",12605
"7778","Bger_24225",12401
"7779","Bger_26324",55334
"7780","Bger_28136",7322
"7781","Bger_28281",3533
"7782","Bger_12787",624
"7783","Bger_12786",786
"7784","Bger_12788",912
"7785","Bger_12789",652
"7786","Bger_12790",6055
"7787","Bger_12791",373
"7788","Bger_12792",305
"7789","Bger_12793",458
"7790","Bger_12794",231
"7791","Bger_12796",10933
"7792","Bger_12795",34963
"7793","Bger_12797",7322
"7794","Bger_12798",7201
"7795","Bger_12802",27853
"7796","Bger_12799",52423
"7797","Bger_12803",7164
"7798","Bger_12800",5070
"7799","Bger_12801",10793
"7800","Bger_12807",13191
"7801","Bger_12805",39202
"7802","Bger_12804",11366
"7803","Bger_12808",2653
"7804","Bger_12806",3800
"7805","Bger_27444",20095
"7806","Bger_27445",10285
"7807","Bger_26876",3933
"7808","Bger_26875",11529
"7809","Bger_28463",417
"7810","Bger_28182",340
"7811","Bger_28267",3291
"7812","Bger_26695",15140
"7813","Bger_26694",47212
"7814","Bger_11328",82273
"7815","Bger_11332",55584
"7816","Bger_11339",38203
"7817","Bger_11335",772
"7818","Bger_11336",39040
"7819","Bger_11329",56298
"7820","Bger_11342",727
"7821","Bger_11346",26465
"7822","Bger_11347",56784
"7823","Bger_11340",240
"7824","Bger_11345",10210
"7825","Bger_11350",2847
"7826","Bger_11351",532
"7827","Bger_11341",47729
"7828","Bger_11348",240
"7829","Bger_11353",1033
"7830","Bger_11330",1752
"7831","Bger_11338",30920
"7832","Bger_11352",303
"7833","Bger_11333",324
"7834","Bger_11334",2292
"7835","Bger_11344",10315
"7836","Bger_11343",672
"7837","Bger_11337",68294
"7838","Bger_11331",699
"7839","Bger_11349",1403
"7840","Bger_15118",9026
"7841","Bger_15120",4084
"7842","Bger_15119",80824
"7843","Bger_15122",1505
"7844","Bger_15121",4863
"7845","Bger_15123",371
"7846","Bger_15124",13260
"7847","Bger_15126",2076
"7848","Bger_15125",6139
"7849","Bger_15133",31276
"7850","Bger_15128",3045
"7851","Bger_15134",9192
"7852","Bger_15132",25118
"7853","Bger_15130",24499
"7854","Bger_15127",1128
"7855","Bger_15129",366
"7856","Bger_15131",365
"7857","Bger_25531",28280
"7858","Bger_25530",7487
"7859","Bger_25532",18654
"7860","Bger_28133",4880
"7861","Bger_13339",2103
"7862","Bger_13338",4812
"7863","Bger_13337",92777
"7864","Bger_13340",3705
"7865","Bger_13342",1837
"7866","Bger_13341",2668
"7867","Bger_13344",2367
"7868","Bger_13346",6118
"7869","Bger_13345",1802
"7870","Bger_13347",3870
"7871","Bger_13348",552
"7872","Bger_13343",177669
"7873","Bger_13349",519
"7874","Bger_13350",243
"7875","Bger_13351",306
"7876","Bger_13355",49226
"7877","Bger_13353",20841
"7878","Bger_13352",20303
"7879","Bger_13356",11494
"7880","Bger_13357",17313
"7881","Bger_13354",8524
"7882","Bger_20586",5152
"7883","Bger_20588",14112
"7884","Bger_20589",8776
"7885","Bger_20591",8839
"7886","Bger_20590",10902
"7887","Bger_20592",4461
"7888","Bger_20587",13197
"7889","Bger_27926",36058
"7890","Bger_27927",1521
"7891","Bger_26161",79730
"7892","Bger_26160",72226
"7893","Bger_27737",2308
"7894","Bger_27736",3391
"7895","Bger_07621",1518
"7896","Bger_07619",271
"7897","Bger_07620",417
"7898","Bger_07622",14570
"7899","Bger_07624",31754
"7900","Bger_07628",1968
"7901","Bger_07625",16156
"7902","Bger_07626",16685
"7903","Bger_07623",9877
"7904","Bger_07627",5789
"7905","Bger_07631",6429
"7906","Bger_07629",89277
"7907","Bger_07637",531
"7908","Bger_07636",15802
"7909","Bger_07633",33210
"7910","Bger_07634",24615
"7911","Bger_07642",3743
"7912","Bger_07630",36919
"7913","Bger_07632",26247
"7914","Bger_07638",1631
"7915","Bger_07640",45319
"7916","Bger_07635",10223
"7917","Bger_07641",11216
"7918","Bger_07639",1483
"7919","Bger_07643",20312
"7920","Bger_15499",76321
"7921","Bger_15495",60230
"7922","Bger_15506",4929
"7923","Bger_15496",9463
"7924","Bger_15504",4339
"7925","Bger_15502",7381
"7926","Bger_15497",1233
"7927","Bger_15503",6156
"7928","Bger_15498",3520
"7929","Bger_15500",10879
"7930","Bger_15501",2436
"7931","Bger_15505",582
"7932","Bger_15507",30921
"7933","Bger_15512",470
"7934","Bger_15511",339
"7935","Bger_15513",404
"7936","Bger_15510",13732
"7937","Bger_15508",490
"7938","Bger_15509",60267
"7939","Bger_28132",25860
"7940","Bger_25852",1686
"7941","Bger_25854",22906
"7942","Bger_25855",292
"7943","Bger_25853",449
"7944","Bger_23198",17312
"7945","Bger_23201",551
"7946","Bger_23199",1593
"7947","Bger_23203",18881
"7948","Bger_23200",717
"7949","Bger_23204",51764
"7950","Bger_23202",133383
"7951","Bger_26524",5676
"7952","Bger_26525",2646
"7953","Bger_26526",267
"7954","Bger_26523",2069
"7955","Bger_26527",333
"7956","Bger_18805",64306
"7957","Bger_18804",90233
"7958","Bger_18803",3658
"7959","Bger_27247",1521
"7960","Bger_27248",29773
"7961","Bger_27985",1541
"7962","Bger_28411",258
"7963","Bger_15190",261
"7964","Bger_15187",467
"7965","Bger_15189",7360
"7966","Bger_15188",70566
"7967","Bger_15197",3447
"7968","Bger_15196",13627
"7969","Bger_15191",3466
"7970","Bger_15193",2093
"7971","Bger_15192",23397
"7972","Bger_15194",13026
"7973","Bger_15195",378
"7974","Bger_21859",11274
"7975","Bger_21862",8075
"7976","Bger_21861",51100
"7977","Bger_21860",26634
"7978","Bger_27657",15307
"7979","Bger_27656",978
"7980","Bger_06941",63785
"7981","Bger_06946",4708
"7982","Bger_06948",7860
"7983","Bger_06944",69883
"7984","Bger_06943",11041
"7985","Bger_06942",20272
"7986","Bger_06947",17101
"7987","Bger_06945",21455
"7988","Bger_06949",24283
"7989","Bger_06940",30310
"7990","Bger_06951",552
"7991","Bger_06950",48973
"7992","Bger_06954",165
"7993","Bger_06953",51430
"7994","Bger_06952",957
"7995","Bger_06956",47931
"7996","Bger_06959",30208
"7997","Bger_06955",652
"7998","Bger_06960",216
"7999","Bger_06958",4975
"8000","Bger_06962",977
"8001","Bger_06957",16637
"8002","Bger_06961",470
"8003","Bger_27822",20965
"8004","Bger_26777",456
"8005","Bger_26778",23247
"8006","Bger_26776",13445
"8007","Bger_05351",19989
"8008","Bger_05345",56281
"8009","Bger_05348",13645
"8010","Bger_05352",186
"8011","Bger_05354",678
"8012","Bger_05355",1123
"8013","Bger_05358",29279
"8014","Bger_05359",2941
"8015","Bger_05364",1398
"8016","Bger_05362",10915
"8017","Bger_05366",10694
"8018","Bger_05356",20848
"8019","Bger_05353",784
"8020","Bger_05365",94092
"8021","Bger_05347",21113
"8022","Bger_05350",21586
"8023","Bger_05357",7356
"8024","Bger_05361",32292
"8025","Bger_05363",44224
"8026","Bger_05346",8691
"8027","Bger_05344",8567
"8028","Bger_05349",553
"8029","Bger_05360",6631
"8030","Bger_05368",52870
"8031","Bger_05367",8246
"8032","Bger_05372",300
"8033","Bger_05373",70705
"8034","Bger_05369",465
"8035","Bger_05371",377
"8036","Bger_05375",36227
"8037","Bger_05374",3039
"8038","Bger_05370",507
"8039","Bger_21764",516
"8040","Bger_21769",225
"8041","Bger_21765",12451
"8042","Bger_21762",544
"8043","Bger_21767",11912
"8044","Bger_21763",33308
"8045","Bger_21768",37187
"8046","Bger_21766",8036
"8047","Bger_27859",471
"8048","Bger_27860",258
"8049","Bger_27769",23524
"8050","Bger_28214",929
"8051","Bger_11876",37853
"8052","Bger_11877",19714
"8053","Bger_11878",22046
"8054","Bger_11879",822
"8055","Bger_11881",327
"8056","Bger_11883",89102
"8057","Bger_11886",39045
"8058","Bger_11885",526
"8059","Bger_11890",66820
"8060","Bger_11884",54464
"8061","Bger_11880",192
"8062","Bger_11888",395
"8063","Bger_11882",24223
"8064","Bger_11887",168
"8065","Bger_11889",1790
"8066","Bger_11891",61858
"8067","Bger_11892",81158
"8068","Bger_11895",47417
"8069","Bger_11897",19305
"8070","Bger_11893",9877
"8071","Bger_11896",227
"8072","Bger_11894",9230
"8073","Bger_16617",303
"8074","Bger_16622",48941
"8075","Bger_16625",80437
"8076","Bger_16619",10206
"8077","Bger_16620",35183
"8078","Bger_16616",16282
"8079","Bger_16623",13304
"8080","Bger_16621",12388
"8081","Bger_16624",17781
"8082","Bger_16618",8536
"8083","Bger_16626",17548
"8084","Bger_26365",20758
"8085","Bger_26367",440
"8086","Bger_26366",1068
"8087","Bger_06217",22915
"8088","Bger_06224",183
"8089","Bger_06220",288
"8090","Bger_06223",198
"8091","Bger_06219",654
"8092","Bger_06218",774
"8093","Bger_06232",5032
"8094","Bger_06230",432
"8095","Bger_06221",195
"8096","Bger_06229",198
"8097","Bger_06227",9928
"8098","Bger_06222",36008
"8099","Bger_06226",10401
"8100","Bger_06234",459
"8101","Bger_06236",426
"8102","Bger_06241",717
"8103","Bger_06255",573
"8104","Bger_06238",907
"8105","Bger_06249",12906
"8106","Bger_06251",23913
"8107","Bger_06248",30854
"8108","Bger_06246",17452
"8109","Bger_06243",45129
"8110","Bger_06254",1936
"8111","Bger_06237",294
"8112","Bger_06225",396
"8113","Bger_06231",327
"8114","Bger_06245",15293
"8115","Bger_06228",207
"8116","Bger_06233",1039
"8117","Bger_06244",4685
"8118","Bger_06235",54624
"8119","Bger_06242",7663
"8120","Bger_06247",16057
"8121","Bger_06240",49268
"8122","Bger_06239",19093
"8123","Bger_06253",464806
"8124","Bger_06250",5973
"8125","Bger_06252",1404
"8126","Bger_25042",5375
"8127","Bger_25039",15455
"8128","Bger_25038",42007
"8129","Bger_25041",414
"8130","Bger_25040",240
"8131","Bger_25043",70153
"8132","Bger_26724",38607
"8133","Bger_26725",438
"8134","Bger_26726",312
"8135","Bger_24673",216
"8136","Bger_24677",864
"8137","Bger_24679",1182
"8138","Bger_24674",603
"8139","Bger_24675",582
"8140","Bger_24681",9364
"8141","Bger_24678",102868
"8142","Bger_24680",204
"8143","Bger_24676",6430
"8144","Bger_27460",36519
"8145","Bger_27461",8572
"8146","Bger_25721",14055
"8147","Bger_25724",3580
"8148","Bger_25722",23708
"8149","Bger_25720",405
"8150","Bger_25723",285
"8151","Bger_24390",29045
"8152","Bger_24392",1755
"8153","Bger_24391",52465
"8154","Bger_24393",14516
"8155","Bger_24394",12967
"8156","Bger_24395",913
"8157","Bger_27758",7467
"8158","Bger_27759",310
"8159","Bger_27655",54735
"8160","Bger_26930",4149
"8161","Bger_26931",12676
"8162","Bger_26932",1075
"8163","Bger_10355",7243
"8164","Bger_10359",19528
"8165","Bger_10357",19396
"8166","Bger_10358",6736
"8167","Bger_10356",7449
"8168","Bger_10354",1173
"8169","Bger_10360",35524
"8170","Bger_10362",371
"8171","Bger_10361",19030
"8172","Bger_10364",9754
"8173","Bger_10363",6868
"8174","Bger_10365",2368
"8175","Bger_10366",15160
"8176","Bger_10370",27199
"8177","Bger_10367",42455
"8178","Bger_10371",8531
"8179","Bger_10368",78290
"8180","Bger_10369",3023
"8181","Bger_14189",10534
"8182","Bger_14190",390
"8183","Bger_14191",2622
"8184","Bger_14195",20383
"8185","Bger_14194",13011
"8186","Bger_14197",6817
"8187","Bger_14193",561
"8188","Bger_14200",53040
"8189","Bger_14192",9671
"8190","Bger_14198",5926
"8191","Bger_14199",22903
"8192","Bger_14196",8109
"8193","Bger_14201",10661
"8194","Bger_14203",9890
"8195","Bger_14202",6973
"8196","Bger_20762",34756
"8197","Bger_20765",13176
"8198","Bger_20763",20831
"8199","Bger_20760",96011
"8200","Bger_20759",18445
"8201","Bger_20761",23054
"8202","Bger_20764",24444
"8203","Bger_27650",2982
"8204","Bger_27651",10169
"8205","Bger_27496",23471
"8206","Bger_16005",6698
"8207","Bger_16000",55945
"8208","Bger_16007",306
"8209","Bger_16004",2487
"8210","Bger_16002",1346
"8211","Bger_16001",2875
"8212","Bger_16006",67996
"8213","Bger_16003",2452
"8214","Bger_16008",18719
"8215","Bger_16009",180
"8216","Bger_16011",1701
"8217","Bger_16012",16393
"8218","Bger_16013",34240
"8219","Bger_16010",40243
"8220","Bger_16014",8320
"8221","Bger_22307",12346
"8222","Bger_22304",55072
"8223","Bger_22303",21857
"8224","Bger_22305",252
"8225","Bger_22306",533
"8226","Bger_22308",530
"8227","Bger_22310",48693
"8228","Bger_22311",385
"8229","Bger_22309",2199
"8230","Bger_26733",1302
"8231","Bger_26731",225526
"8232","Bger_26732",309
"8233","Bger_28001",270
"8234","Bger_28002",1915
"8235","Bger_28398",381
"8236","Bger_25047",15072
